"id";"NIT";"pyme";"ind-sep";"nombre";"CIIU";"constitucion";"estado";"direccionjud";"deptojud";"ciudadjud";"direccion";"depto";"ciudad";"pais";"telefono";"celular";"email";"matricula";"dommatriz";"paismatriz";"revisor";"conceptorev"
17903;"900366787";1;1;"INDUSTRIAS MAKROPINTURAS SAS";"2022";"25/06/2010";"ACUERDO DE REORGANIZACION";"CR 13F 55A 32 SUR";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CR 13F 55A 32 SUR";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"7145215";"3002005366";"joseguevara@makropinturassky.com";"2003712";"";"";"No";""
17904;"900895804";1;1;"ESTACION DE SERVICIOS E INVERSIONES NAPOLES";"4731";"16/09/2015";"ACTIVA";"VDA SANTIAGO BERRIO KM 120+400MT AUTOPISTA MEDE BGTA";"ANTIOQUIA";"PUERTO-TRIUNFO-ANTIOQUIA";"VDA SANTIAGO BERRIO  KM 120+ 400 MT  AUTOPISTA MED BGTA";"ANTIOQUIA";"PUERTO-TRIUNFO-ANTIOQUIA";"Colombia";"5482339";"3156143824";"edsnapoles@gmail.com";"56055";"";"";"Si";"03. LIMPIO"
17905;"900193422";1;1;"INVERSIONES CAMLON Y CIA S. ";"6810";"18/12/2007";"ACTIVA";"gerencia1@camlon.co";"RISARALDA";"PEREIRA-RISARALDA";"CARRERA 14 NRO. 103 32 BODEGA 10 TIERRA BUENA 1";"RISARALDA";"PEREIRA-RISARALDA";"Colombia";"3205264";"3206935848";"gerencia1@camlon.co";"15928093";"";"";"Si";"03. LIMPIO"
17906;"805004054";1;1;"PORT AND MINING SOLUTIONS SAS";"3312";"06/06/1996";"ACTIVA";"CARRETERA 90  KM 9-350 TRONCAL DEL CARIBE";"MAGDALENA";"SANTA-MARTA-MAGDALENA";"CARRETERA 90  KM 9-350 TRONCAL DEL CARIBE";"MAGDALENA";"SANTA-MARTA-MAGDALENA";"Colombia";"4220140";"3157256807";"contabilidad@portandmining.com";"54804";"";"";"No";""
17907;"900346665";1;1;"IMPOBE ALIZZ GROUP CORPORATION SAS EN REORGANIZACION";"4649";"16/03/2010";"ACUERDO DE REORGANIZACION";"CR  46  14  155";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"CR  46  14  155";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"4444754";"3012166264";"contabilidad@impobealizz.com";"42799012";"";"";"Si";"03. LIMPIO"
17908;"900080803";1;1;"AGROPECUARIA BENGALA LTDA";"0141";"22/11/2005";"ACUERDO DE REORGANIZACION";"Calle 20B # 44 - 35";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Calle 20B # 44 - 35";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"2087672";"3107711137";"gustavocaicedo@leclee.com.co";"1590908";"";"";"Si";"03. LIMPIO"
17909;"830092023";1;1;"MILKTECH LTDA";"4649";"13/09/2001";"ACTIVA";"KM 12 VIA CHIQUINQUIRA BOGOTA";"CUNDINAMARCA";"SIMIJACA-CUNDINAMARCA";"KM 12 VIA CHIQUINQUIRA-BOGOTA";"CUNDINAMARCA";"SIMIJACA-CUNDINAMARCA";"Colombia";"8707547";"3102877869";"JOHANA.QUINONEZ@MILKTECH.COM.CO";"1126544";"";"";"Si";""
17910;"860001987";1;1;"MOGGIO S.A.";"0119";"31/12/1958";"ACTIVA";"CR 7 32 12 PI 26";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CR 7 32 12 PI 26";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"3003790";"3174424815";"jgmoggio@gmail.com";"4716";"";"";"Si";"03. LIMPIO"
17911;"890308238";1;1;"INDUSTRIA DE SALES MINERALIZADAS LTDA";"1090";"05/12/1973";"ACTIVA";"CORREGIMIENTO EL CARMELOCALLEJON EL TUNA  "" CORREGIMIENTO EL CARMELOCALLEJON EL TUNA   ";"VALLE";"CANDELARIA-VALLE";"CORREGIMIENTO EL CARMELO CALLEJON EL TUNAL";"VALLE";"CANDELARIA-VALLE";"Colombia";"3761245";"3182246850";"indusalltda@gmail.com";"89712";"";"";"No";""
17912;"900473925";1;1;"AGROFORESTAL BENGALA S.A.S.";"0150";"31/10/2011";"ACUERDO DE REORGANIZACION";"CALLE 20B # 44-25";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CALLE 20B # 44-25";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"2087672";"3107711137";"gustavocaicedo@leclee.com.co";"2154971";"";"";"Si";"03. LIMPIO"
17913;"900545352";1;1;"ENDOSURGICAL SAS";"4645";"08/08/2012";"ACUERDO DE REORGANIZACION";"CARRERA 37 37-93";"SANTANDER";"BUCARAMANGA-SANTANDER";"CARRERA 37 37-93";"SANTANDER";"BUCARAMANGA-SANTANDER";"Colombia";"6909644";"3183364917";"alexander.garcia@endosurgical.com.co";"524196016";"";"";"No";""
17914;"900197511";1;1;"AGROBOL SA";"2229";"21/01/2008";"ACTIVA";"CL 51 6 18 BG 2";"QUINDIO";"ARMENIA-QUINDIO";"CL 51 6 18 BG 2";"QUINDIO";"ARMENIA-QUINDIO";"Colombia";"7453695";"3216449449";"financiero@agrobol.com.co";"153611";"";"";"Si";"03. LIMPIO"
17915;"900496200";1;1;"INVERSIONES PINCELAZOS SAS";"4111";"16/01/2012";"ACTIVA";"CL 12B 6 58 LC205";"BOGOTA D.C.";"LA-CANDELARIA-BOGOTA D.C.";"CL12B 6 58 LC 205";"BOGOTA D.C.";"LA-CANDELARIA-BOGOTA D.C.";"Colombia";"2824176";"3208495199";"pincelazossas@gmail.com";"2175646";"";"";"Si";"03. LIMPIO"
17916;"813006542";1;1;"INGENIEROS CONTRATISTAS INGECON SAS";"4210";"14/07/2000";"ACTIVA";"CALLE 3 No. 14 - 30";"HUILA";"NEIVA-HUILA";"CALLE 3 No. 14 - 30";"HUILA";"NEIVA-HUILA";"Colombia";"8627224";"3164706948";"ingeconsas1@hotmail.com";"104855";"";"";"Si";"03. LIMPIO"
17917;"805014308";1;1;"1610356";"4290";"13/07/1999";"ACTIVA";"CL 49 N No.6 N 250";"VALLE";"CALI-VALLE";"CL 49 N No. 6 N 250";"VALLE";"CALI-VALLE";"Colombia";"6541255";"3117872399";"ichcal@hotmail.com";"515510-16";"";"";"Si";"03. LIMPIO"
17918;"800084124";1;1;"ESTACION DE SERVICIO CARRERA 50 SAS";"4731";"05/01/1990";"ACTIVA";"CR 13 A No 98-75";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CR 13 A No 98-75";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"6241818";"3172358655";"mobilcra50@hotmail.com";"395332";"";"";"Si";"03. LIMPIO"
17919;"900377897";1;1;"Gestion Renovadora SAS";"7020";"10/08/2010";"ACTIVA";"cll 134 #72-50";"BOGOTA D.C.";"SUBA-BOGOTA D.C.";"cll 134 #72-50";"BOGOTA D.C.";"SUBA-BOGOTA D.C.";"Colombia";"3058493";"3204497210";"gerencia@gestionrenovadora.com";"2020076";"";"";"Si";"02. CON SALVEDAD"
17920;"900435638";1;1;"KL AUDIO COLOMBIA SAS";"4530";"10/05/2011";"ACTIVA";"CALLE 2C # 26-43 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CALLE 2C # 26-43 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"4672606";"3202963767";"kl.audio.sas@gmail.com";"2097121";"";"";"Si";"03. LIMPIO"
17921;"900165377";1;1;"AGRICOLA EL ENCANTO SA - EN REORGANIZACION";"0150";"01/08/2007";"ACUERDO DE REORGANIZACION";"AK 7 166 - 04";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"AK 7 166 - 04";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"6785077";"3176667095";"contabilidad.agricolaelencanto@gmail.com";"1725912";"";"";"Si";"03. LIMPIO"
17922;"800250711";1;1;"INVERSIONES DIAZ CONSTRUCTORES SAS";"4111";"03/10/1994";"ACTIVA";"CARRERA 3  9 -17  OF:208";"HUILA";"NEIVA-HUILA";"CARRERA 3  9-17  OF:208";"HUILA";"NEIVA-HUILA";"Colombia";"8711930";"3202667392";"inversionesdiazconstructores@gmail.com";"67011";"";"";"Si";"03. LIMPIO"
17923;"800018143";1;1;"CONSTRUCCIONES LAJA SAS ";"6810";"22/09/1987";"ACTIVA";"KR 68 B 17 26 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"KR 68 B 17 26 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"4249310";"3153106664";"contabilidad@philaac.com.co ";"309013";"";"";"Si";"03. LIMPIO"
17924;"900481014";1;1;"OXIPRO SAS";"4645";"30/11/2011";"ACTIVA";"carrera 22 # 168 40";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"carrera 22 168 40";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"4672265";"3115371422";"gestionfinanciera@oxigenoensucasa.com";"2163318";"";"";"Si";"03. LIMPIO"
17925;"900511213";1;1;"INVERSIONES MEDICAS DEL RISARALDA SAS";"8610";"22/03/2012";"ACTIVA";"CALLE 19 5-13/47";"RISARALDA";"PEREIRA-RISARALDA";"CALLE 19 5-13/47";"RISARALDA";"PEREIRA-RISARALDA";"Colombia";"3337811";"3105446368";"octaviorestrepo@gmail.com";"18094119";"";"";"Si";"03. LIMPIO"
17926;"900487222";1;1;"PROYECTOS E INVERSIONES MB SAS";"6810";"26/12/2011";"ACTIVA";"CL 35 19 41 OF 808 809 TO SUR ED LA TRIADA";"SANTANDER";"BUCARAMANGA-SANTANDER";"CL 35 19 41 OF 808 809 TO SUR ED LA TRIADA";"SANTANDER";"BUCARAMANGA-SANTANDER";"Colombia";"6422610";"3134338943";"nemuba39@hotmail.com";"05-224934-16";"";"";"Si";"03. LIMPIO"
17927;"900574332";1;1;"Materiales para la Construcción y Ferretería S.A.S.";"4752";"01/11/2012";"ACTIVA";"CRA 5 9 25 BRR LOS CAMBULOS";"TOLIMA";"PURIFICACION-TOLIMA";"CRA 5 9 25 BRR LOS CAMBULOS";"TOLIMA";"PURIFICACION-TOLIMA";"Colombia";"2282634";"3168321074";"mateconferreterias@gmail.com";"72847";"";"";"Si";"03. LIMPIO"
17928;"800158550";1;1;"MONSERRATE PISOS Y MARMOLES LTDA";"2392";"16/03/1992";"ACTIVA";"AUT. M/LLIN COSTADO NTE. 200 MTS. PASANDO PTE DEL RIO BTA";"CUNDINAMARCA";"COTA-CUNDINAMARCA";"AUT. M/LLIN COSTADO NTE. 200 MTS. PASANDO PTE DEL RIO BTA";"CUNDINAMARCA";"COTA-CUNDINAMARCA";"Colombia";"8787611";"3153579918";"contabilidad@monserratepm.com";"493007";"";"";"Si";"03. LIMPIO"
17929;"900629188";1;1;"HOME ELECTRIC SAS";"4659";"19/06/2013";"ACTIVA";"CL 23DN 4N 49 LC1";"VALLE";"CALI-VALLE";"CL 23DN 4N 49 LC1";"VALLE";"CALI-VALLE";"Colombia";"3472210";"3165230508";"contabilidad@homeelectric.com.co";"874760-16";"";"";"Si";"03. LIMPIO"
17930;"802023598";1;1;"MORO Y COMPAÑIA S EN C ";"5512";"26/03/2004";"ACTIVA";"CALLE 50 N 37-45";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"CALLE 50 N 37-45";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3195763";"3114077760";"gesquevia57@hotmail.com";"368903";"";"";"Si";"03. LIMPIO"
17931;"900343234";1;1;"RACIONALIZAR SAS";"7010";"12/02/2010";"ACTIVA";"CR 12 79 32 OF303";"BOGOTA D.C.";"CHAPINERO-BOGOTA D.C.";"CR 12 79 32 OF 303";"BOGOTA D.C.";"CHAPINERO-BOGOTA D.C.";"Colombia";"4727896";"3124786254";"racionalizarsas@hotmail.com";"1969565";"";"";"Si";"03. LIMPIO"
17932;"800247149";1;1;"  MOSAICOS SARRARI SAS ";"2395";"21/11/1979";"ACUERDO DE REORGANIZACION";"KILOMETRO 20 AUTOPISTA MEDELLIN-BOGOTA RETORNO 6 ";"ANTIOQUIA";"GUARNE-ANTIOQUIA";" KILOMETRO 20 AUTOPISTA MEDELLIN BOGOTA RETORNO 6 ";"ANTIOQUIA";"GUARNE-ANTIOQUIA";"Colombia";"3220840";"3146208176";"contabilidadmosaicos@gmail.com";"108118";"";"";"Si";""
17933;"890924431";1;1;"EMPLEAMOS SA";"7820";"12/03/1980";"ACTIVA";"CRA 50C 10SUR 120 BDG 101";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"CRA 50C 10SUR 120 BDG 101";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"2395900";"3165334411";"contador@empleamos.com.co";"2147508-4";"";"";"Si";"03. LIMPIO"
17934;"900141276";1;1;"INVERSIONES SMP SAS";"4645";"07/03/2017";"ACUERDO DE REORGANIZACION";"CL 22 15 21";"MAGDALENA";"SANTA-MARTA-MAGDALENA";"BG No 5 PQ INDUSTRIAL GUADALAJARA,KM 2.5 AUTOPISTA BOGOTA-MEDELLIN";"CUNDINAMARCA";"COTA-CUNDINAMARCA";"Colombia";"4232215";"3205661647";"gerencia@smp.com.co";"2640972";"";"";"Si";"03. LIMPIO"
17935;"900953591";1;1;"J P G TOOLS & TOOLS S.A.S";"4659";"29/02/2016";"ACTIVA";"CL 39 # 4 B - 40";"VALLE";"CALI-VALLE";"CL 39 # 4 B - 40";"VALLE";"CALI-VALLE";"Colombia";"3809182";"3183926998";"jpgtools@hotmail.com";" 949775-16";"";"";"Si";"03. LIMPIO"
17936;"900955752";1;1;"ARROCERA LA GRANJA SARAVENA SAS";"1051";"08/03/2016";"ACTIVA";"CALLE 11 ENTRE CRRERAS 27 -28";"ARAUCA";"SARAVENA-ARAUCA";"CALLE 11 ENTRE CARRERAS 27 -28";"ARAUCA";"SARAVENA-ARAUCA";"Colombia";"6413820";"3164656147";"arroceralagranjasaravena@hotmail.com";"22842";"";"";"Si";"03. LIMPIO"
17937;"900230554";1;1;"INVERSIONES ARANGO ACOSTA SAS";"6619";"27/06/2008";"ACTIVA";"CALLE 1 4 38";"VALLE";"CALI-VALLE";"CALLE 1 4 38";"VALLE";"CALI-VALLE";"Colombia";"8933863";"3174311869";"inversarangoacosta@gmail.com";"743896-16";"";"";"Si";"02. CON SALVEDAD"
17938;"900816466";1;1;"SOMONTES SAS";"6810";"13/11/2014";"ACTIVA";"calle 10a 34 11 int 3001";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"calle 10a 34 11 int 3001";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"4446767";"3003929949";"andres.escobar@acciontributaria.co";"526287-12";"";"";"Si";"03. LIMPIO"
17939;"860003489";1;1;"INVERSIONES W.E. LIMITADA";"7010";"30/06/1962";"ACTIVA";"Cra 15 # 95-64  ofi 301";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Cra 15 # 95-64 of 301";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"2561062";"3159255717";"fwiesnerco@yahoo.com";"15931";"";"";"No";""
17940;"900025906";1;1;"VIALTOP SAS";"7110";"18/02/2005";"ACTIVA";"CARRERA 106 15 A 25 INT 141 OF 411";"BOGOTA D.C.";"FONTIBON-BOGOTA D.C.";"CARRERA 106 15 A 25 INT 141 OF 411";"BOGOTA D.C.";"BOSA-BOGOTA D.C.";"Colombia";"6828687";"3125836122";"subgerencia@vialtop.com";"1479236";"";"";"Si";"03. LIMPIO"
17941;"890200050";1;1;"ARDISA SA";"4663";"20/01/1955";"ACTIVA";"CARRERA 17C  60 30";"SANTANDER";"BUCARAMANGA-SANTANDER";"CARRERA 17C  60 30";"SANTANDER";"BUCARAMANGA-SANTANDER";"Colombia";"6301813";"3175171742";"maria.colmenares@ardisa.com.co";"05-001137-04";"";"";"Si";"03. LIMPIO"
17942;"860058975";1;1;"NEXARTE SERVICIOS TEMPORAÑES SA";"7820";"05/09/1978";"ACTIVA";"CALLE 77 14 31";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CALLE 77 14 31";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"3217088";"3102324178";"grupo.nexarte@nexarte.com.co";"108125";"";"";"Si";"03. LIMPIO"
17943;"900372119";1;1;"INVERSIONES HERREA PINO S.A.S";"4111";"29/07/2010";"ACTIVA";"AVDA PRADILLA NO, 900 ESTE LOCAL 1110";"CUNDINAMARCA";"CHIA-CUNDINAMARCA";"AVDA PRADILLA 900 ESTE LOCAL 1110";"CUNDINAMARCA";"CHIA-CUNDINAMARCA";"Colombia";"8510563";"3107658001";"admonrosatech@gmail.com";"2012310";"";"";"Si";""
17944;"830065444";1;1;"PARQUE DE MAQUINARIA SAS";"4520";"01/01/2019";"ACTIVA";"CARRERA 22 5A OO";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CARRERA 22 5A 00";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"3602455";"3183819401";"PMAQUINARIA@HOTMAIL.COM";"982907";"";"";"Si";""
17945;"900906875";1;1;"ABACUS ASESORIAS EMPRESARIALES S.A.S";"7010";"09/11/2015";"ACTIVA";"CL 85 48 01 OF 841 BL 31 TO A ";"ANTIOQUIA";"ITAGUI-ANTIOQUIA";"CL 85 48 01 OF 841 BL 31 TO A";"ANTIOQUIA";"ITAGUI-ANTIOQUIA";"Colombia";"2843139";"3185943247";"jaocampo1986123@hotmail.com";"210133";"";"";"No";""
17946;"802010332";1;1;"ULTRAMAR INVERSIONES SAS";"4632";"12/07/1999";"ACTIVA";"CR 51B 79 60";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"CR 51B 79 60";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3690808";"3107270711";"labodegadelosvinos@gmail.com";"280038";"";"";"Si";"03. LIMPIO"
17947;"900598382";1;1;"INVERSIONES SUMOSA BLELL S.A.S.";"6810";"07/02/2013";"ACTIVA";"AMBERES CALLE 30 No 41-26";"BOLIVAR";"CARTAGENA-BOLIVAR";"AMBERES CALLE 30 No 41-26";"BOLIVAR";"CARTAGENA-BOLIVAR";"Colombia";"3378900";"3162968835";"INVERSIONESSUMOSABLEL@GMAIL.COM";"931069112";"";"";"Si";"03. LIMPIO"
17948;"900836968";1;1;"SIGNIFY COLOMBIANA S.A.S";"4644";"08/04/2015";"ACTIVA";"CL 93 11 A 11 P 7";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CL 93 11 A 11 P 7";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"7421968";"3203958575";"ana.lucia.martinez@signify.com";"2560149";"";"";"Si";"03. LIMPIO"
17949;"900423498";1;1;"D & T PROYECTOS S.A.S";"7110";"16/09/2010";"ACTIVA";"CL 165 A 8F 64";"BOGOTA D.C.";"BARRIOS-UNIDOS-BOGOTA D.C.";"CL 165 A 8F 64";"BOGOTA D.C.";"BARRIOS-UNIDOS-BOGOTA D.C.";"Colombia";"8124364";"3132394279";"ossamarino9@hotmail.com";"2077783";"";"";"Si";"03. LIMPIO"
17950;"900520849";1;1;"MEDIMEC ORTHOPEDI SAS";"4645";"02/05/2012";"ACTIVA";"CL 13 B BIS 17 54";"CESAR";"VALLEDUPAR-CESAR";"CL 13 B BIS 17 54";"CESAR";"VALLEDUPAR-CESAR";"Colombia";"5809970";"3003164391";"medimecorthopedic@gmail.com";"106640";"";"";"Si";"03. LIMPIO"
17951;"900013470";1;1;"ORGANIZACION J RODRIGUEZ G Y COMPAÑIA S EN C";"6810";"11/03/2005";"ACTIVA";"TV 21 108A 38 AP 101";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"TV 21 108A 38 APTO 101";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"6356262";"3168307377";"nidia.cardenas@grodco.com.co";"1460091";"";"";"No";""
17952;"807005015";1;1;"COMERCIALIZADORA INTERNACIONAL EXCOMIN SAS";"4661";"14/09/2000";"ACTIVA";"Calle 11 4 39 ofc 3 17 CC internacional Lecs";"NORTE DE SANTANDER";"CUCUTA-NORTE DE SANTANDER";"Calle 11 4 39 ofc 3 17 CC internacional Lecs";"NORTE DE SANTANDER";"CUCUTA-NORTE DE SANTANDER";"Colombia";"5714949";"3138912413";"administracion@ciexcomin.com";"97418";"";"";"Si";"03. LIMPIO"
17953;"900442109";1;1;"ALIANZA PROGRESIVA SAS";"6810";"07/06/2011";"ACTIVA";"CL 6 OE 10 85 AP 903 TO 2";"VALLE";"CALI-VALLE";"CL OE 10 85 AP 903 T2";"VALLE";"CALI-VALLE";"Colombia";"5246939";"3137673537";"martinhincapie5@gmail.com";"819988-16";"";"";"No";""
17954;"900589262";1;1;"LUXIM COLOMBIA SAS";"4690";"05/02/2013";"ACTIVA";"CRA 51 # 82-42 LC 2";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"CRA 51 # 82-42 LC 2";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3100961";"3006958530";"info@luxim.co";"562636";"";"";"Si";""
17955;"900349009";1;1;"PHARMAQUIM DE COLOMBIA SAS";"4664";"15/03/2010";"ACTIVA";"KM 2.5 AUT MEDELLIN VIA VDA PARCELAS BOD. 161 162 PARQUE  EMPRESARIAL OIKOS CIEM";"CUNDINAMARCA";"COTA-CUNDINAMARCA";"KM 2.5 AUT MEDELLIN BOGOTA VIA VDA PARCELAS BOD. 161-162 PARQUE EMPRESARIAL OIKOS CIEM";"CUNDINAMARCA";"COTA-CUNDINAMARCA";"Colombia";"8776165";"3102504001";"comercial@pharmaquimdecolombia.com";"1978148";"";"";"Si";"03. LIMPIO"
17956;"800107146";1;1;"CASTELL CAMEL SAS";"4290";"18/09/1990";"ACUERDO DE REORGANIZACION";"av pradilla No 9 00 este cccial centro chia ofc 318a ";"CUNDINAMARCA";"CHIA-CUNDINAMARCA";"av pradilla No 9 00 este cccial centro chia ofc318a";"CUNDINAMARCA";"CHIA-CUNDINAMARCA";"Colombia";"8618788";"3112761686";"financiera.castellcamel@gmail.com";"424819";"";"";"Si";"02. CON SALVEDAD"
17957;"860072248";1;1;"TECHINT INTERNATIONAL CONSTRUCTION CORP TENCO";"4290";"25/10/1979";"ACTIVA";"CR 11A 97A 19 OF302";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CR 11A 97A 19OF 302";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"5116310";"3186073249";"mhiguera@techint.com";"127123";"BAHAMAS";"077 - BAHAMAS";"Si";"03. LIMPIO"
17958;"900422706";1;1;"MULTILLANTAS MAS QUE LLANTAS SAS";"4530";"23/03/2011";"ACTIVA";"CRA 26 No. 40B - 17";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"CRA 26 No. 40B - 17";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3722022";"3012783886";"multillantas@multillantasla.com";"517433";"";"";"Si";"03. LIMPIO"
17959;"800229741";1;1;"iIndustria salsamentaria el Bohemio sas";"1011";"05/04/1993";"ACTIVA";"CRA 40 N 17A 30";"BOGOTA D.C.";"PUENTE-ARANDA-BOGOTA D.C.";"CRA 40 N 17A 30";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"4853535";"3153054335";"CONTABILIDAD@SALSAMENTARIAELBOHEMIO.COM";"597590";"";"";"No";""
17960;"900665120";1;1;"AGREGADOS Y TRITURADOS DE COLOMBIA S A S";"0811";"15/10/2013";"ACTIVA";"CR 7 156 78 OF 1005";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CR 7 156 78 OF 1005";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"8054637";"3208082452";"gerencia@atricolsas.com";"2376866";"";"";"No";""
17961;"802019980";1;1;"DISUMED  SAS";"4659";"03/01/2003";"ACTIVA";"CRA 49 C N° 92-265";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"CALLE 92 N° 49C- 265";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3736033";"3022169894";"info@disumed.org";"346420";"";"";"Si";"03. LIMPIO"
17962;"806013728";1;1;"Constructora CRC SAS";"4210";"30/08/2005";"ACTIVA";"CRA 49A 91 48";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CRA 49A 91 48";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"3451390";"3205312336";"ricarmanga@yahoo.com";"1525092";"";"";"Si";"03. LIMPIO"
17963;"900321287";1;1;"	TORRELASALLE S.A.S.";"4111";"13/10/2009";"ACTIVA";"CR 3 NO. 62-15";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CR 3 NO. 62-15";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"7041452";"3165214915";"otoniel.rodriguez@deemco.com.co";"1940503";"";"";"Si";"03. LIMPIO"
17964;"804003473";1;1;"CONSTRUCCIONES SERVICIOS E INGENIERIA SAS";"4111";"09/01/1997";"ACTIVA";"CL 35 19 41 OF 808 TO SUR ED LA TRIADA";"SANTANDER";"BUCARAMANGA-SANTANDER";"CL 35 19 41 OF 808 TO SUR";"SANTANDER";"BUCARAMANGA-SANTANDER";"Colombia";"6422610";"3134338943";"construsinltda@yahoo.com";"05-060361-16";"";"";"Si";"03. LIMPIO"
17965;"900338693";1;1;"INVERSIONES AGROPECUARIA MORRON S.A.S.";"0150";"08/02/2010";"ACTIVA";"CL 37 46 49";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"CL 37 46 49";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"5600360";"3164537518";"representantelegal@fundiciongutierrez.co";"21-425517-12";"";"";"Si";"03. LIMPIO"
17966;"900064200";1;1;"TEKA SERVICES SAS ";"7010";"23/12/2005";"ACTIVA";"CALLE 93 No. 14-20 OF 305";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CALLE 93 No. 14-20 OF 305";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"5523160";"3214528437";"carlos.fernandez@tekaservices.com";"1557454";"";"";"Si";"02. CON SALVEDAD"
17967;"800032838";1;1;"CONSTRUCTORA BG SAS";"7110";"24/03/1988";"ACTIVA";"KRA 22 No 13-61";"LA GUAJIRA";"FONSECA-LA GUAJIRA";"KRA 22 No 13-61";"LA GUAJIRA";"FONSECA-LA GUAJIRA";"Colombia";"7756581";"3005735506";"constructorabg2008@hotmail.com";"11736";"";"";"Si";"03. LIMPIO"
17968;"900187394";1;1;"BOSQUES DE LA PRIMAVERA SA";"0240";"29/11/2007";"ACTIVA";"CRA 14 78 30";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CRA 14 78 30";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"2579467";"3102359572";"CONTABILIDAD@RIVESEGUR.COM";"1757741";"";"";"Si";"03. LIMPIO"
